LATITUDE,LONGITUDE,PARAMETERNAME,YEAR,ARITHMETICMEAN,90THPERCENTILE,50THPERCENTILE,10THPERCENTILE,ADDRESS,STATENAME,COUNTYNAME,CITYNAME
40.600693,-80.651728,Suspended particulate (TSP),1987,64.213115,98.0,61.0,33.0,"1200 MAIN ST., WELLSVILLE",Ohio,Columbiana,Wellsville
33.94603,-117.40063,Sample Flow Rate- CV,1999,0.110909,0.2,0.1,0.1,"7002 MAGNOLIA AVE., RIVERSIDE",California,Riverside,Riverside
41.446624,-81.662356,Ambient Max Temperature,2000,17.084348,29.9,18.0,0.8,4600 HARVARD AVE.,Ohio,Cuyahoga,Newburgh Heights
32.67618,-115.48307,Styrene,1995,1.133333,1.6,0.8,0.4,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico
44.534715,-87.991493,Vanadium (TSP) STP,1993,0.0,0.0,0.0,0.0,"BAY BEACH TRAILER, 805 BAY BEACH ROAD",Wisconsin,Brown,Green Bay
39.000834,-95.70276,Cobalt (TSP) STP,1982,0.008125,0.03,0.0,0.0,"FIRE STATION, 2010 WEST 37TH ST.",Kansas,Shawnee,Topeka
39.074722,-95.660537,Vanadium (TSP) STP,1981,0.001621,0.003,0.002,0.0,"QUINCY SCHOOL, 1500 N.QUINCY",Kansas,Shawnee,Topeka
35.066636,-118.150908,Nitrate PM10 STP,1993,0.894444,1.4,0.8,0.4,"AIRPORT-BLDG 58,MOJAVE",California,Kern,Mojave
42.732813,-84.563035,Ethylbenzene,1992,5.588333,13.26,0.74,0.0,"SEXTON HIGH SCHOOL,102 S. MCPHERSON",Michigan,Ingham,Lansing
37.9642,-122.3403,PM10 - LC,2000,19.196721,31.0,16.0,10.0,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo
44.548386,-70.530987,Methyl chloroform,1999,0.127907,0.2,0.1,0.1,LABONVILLE'S-ROUTE#2,Maine,Oxford,Mexico (census name for Mexico Center)
35.759954,-117.374779,Chloride PM10 STP,1989,1.314182,3.24,0.82,0.27,"13207 MARKET ST, TRONA",California,San Bernardino,Trona
27.493095,-82.619542,Suspended particulate (TSP),1989,63.72,100.0,61.0,41.0,MANATEE CO HEALTH DEPT 202 SIXTH AVE E,Florida,Manatee,Bradenton
37.9642,-122.3403,Chloride PM10 STP,2000,1.53541,4.5,0.3,0.1,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo
37.937494,-107.813119,Sulfate (TSP) STP,1982,3.948387,6.4,3.6,1.9,231 COLORADO AVE.,Colorado,San Miguel,Telluride
39.827594,-104.937668,Arsenic (TSP) STP,2000,0.0,0.0,0.0,0.0,4301 E 72ND AVE.,Colorado,Adams,Commerce City
38.974457,-94.687013,Nitrate PM10 STP,1997,0.1432,0.28,0.13,0.02,85TH AND ANTIOCH,Kansas,Johnson,Overland Park
34.421386,-119.702079,Iron (TSP) STP,1996,0.59963,0.94,0.55,0.19,"3 W. CARRILLO ST., SANTA BARBARA, CA.",California,Santa Barbara,Santa Barbara
44.401161,-73.387353,Tetrachloroethylene,1994,0.20878,0.387,0.05,0.05,BOAT LAUNCH AREA WILLSBORO BAY,New York,Essex,Not in a city
39.927613,-75.222403,Carbon tetrachloride,2000,0.1,0.1,0.1,0.1,"AMTRAK, 5917 ELMWOOD AVENUE",Pennsylvania,Philadelphia,Philadelphia
33.217062,-87.538895,Suspended particulate (TSP),1984,45.527273,71.0,44.0,27.0,AIR POLLUTION TRAILER BRYCE HOSPITAL,Alabama,Tuscaloosa,Tuscaloosa
39.510053,-84.739953,Suspended particulate (TSP),1987,48.511628,69.0,46.0,32.0,101 E HIGH STREET MUNICIPAL,Ohio,Butler,Oxford
37.677236,-97.444491,Iron (TSP) STP,1984,0.365,0.62,0.36,0.13,401 S. TYLER RD.,Kansas,Sedgwick,Wichita
40.954172,-75.967131,Suspended particulate (TSP),1980,58.661017,82.0,56.0,35.0,88 SOUTH LAUREL STREET,Pennsylvania,Luzerne,Hazleton
39.146393,-94.610512,Cadmium (TSP) STP,1987,0.0,0.0,0.0,0.0,FIRE STA#15  3105 FAIRFAX RD,Kansas,Wyandotte,Kansas City
35.212778,-101.860833,Barium (TSP) STP,1980,0.028696,0.04,0.02,0.01,BI-CITY-CO HEALTH UNIT 417 AUSTIN ST,Texas,Potter,Amarillo
43.578638,-84.195264,Suspended particulate (TSP),1992,27.95,39.0,25.0,12.0,"SALZBURG RD, RRX (DOW-SLF)",Michigan,Midland,Midland
37.950741,-121.268523,Suspended particulate (TSP),1985,98.649123,150.0,96.0,55.0,"HAZELTON-HD, STOCKTON",California,San Joaquin,Stockton
37.949924,-122.357193,Cobalt (TSP) STP,1992,0.008,0.008,0.008,0.008,"1144 13TH ST., RICHMOND",California,Contra Costa,Richmond
35.187222,-114.064167,Sulfate (TSP) STP,1981,3.597436,7.1,3.2,0.0,"305 W BEALE ST, KINGMAN",Arizona,Mohave,Kingman
37.535833,-121.961823,Carbon tetrachloride,1999,0.094167,0.1,0.09,0.09,"40733 CHAPEL WAY., FREMONT",California,Alameda,Fremont
40.671953,-73.977823,Chromium (TSP) STP,1986,0.003537,0.0089,0.0,0.0,"PS 321 180 7TH AV,",New York,Kings,New York
40.736389,-111.872222,PM10 - LC,1999,26.279635,46.0,23.0,11.0,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City
35.085924,-89.949533,Suspended particulate (TSP),1982,49.555556,77.0,46.0,30.0,3431 SHARPE AVENUE,Tennessee,Shelby,Memphis
39.340556,-76.582222,Carbon tetrachloride,1994,0.104762,0.1,0.1,0.1,"Northeast  Police Station, 1900 Argonne Drive",Maryland,Baltimore (City),Baltimore
30.221255,-91.315418,"1,3-Butadiene",1999,0.091304,0.3,0.0,0.0,65180 Belleview Road,Louisiana,Iberville,
46.747263,-68.471988,Suspended particulate (TSP),1981,23.0,34.0,21.0,13.0,"ROUTE 11, PORTAGE LAKE",Maine,Aroostook,Not in a city
41.784722,-72.631667,Ambient Min Temperature,2000,3.843234,16.4,4.2,-9.2,Remington Road (see coordinates),Connecticut,Hartford,East Hartford
29.955704,-90.121733,Suspended particulate (TSP),1984,71.482143,107.0,69.0,33.0,8801 Eagle Street,Louisiana,Orleans,New Orleans
35.759954,-117.374779,Lead (TSP) STP,1988,0.012083,0.02,0.01,0.0,"13207 MARKET ST, TRONA",California,San Bernardino,Trona
37.642165,-120.994212,Sample Flow Rate- CV,2000,0.172951,0.2,0.1,0.1,"814 14TH ST., MODESTO",California,Stanislaus,Modesto
46.102982,-112.894484,Cadmium (TSP) STP,1986,0.005273,0.012,0.003,0.0,WOLFE RES.1212 MILL CREEK RD#1 ANACONDA,Montana,Deer Lodge,Not in a city
42.825337,-78.826144,Suspended particulate (TSP),1992,37.813559,64.0,33.0,20.0,"CITY HALL, RIDGE ROAD",New York,Erie,Lackawanna
38.556326,-121.458499,Lead (TSP) STP,1987,0.072674,0.1607,0.0484,0.0235,"HLTH CTR-2221 STOCKTON BLVD, SACRAMENTO",California,Sacramento,Sacramento
41.648105,-83.5291,Chromium (TSP) STP,1987,0.0,0.0,0.0,0.0,POLL. CONT. DIV. 26 MAIN,Ohio,Lucas,Toledo
26.103421,-80.148101,Suspended particulate (TSP),1981,47.758621,72.0,43.0,31.0,500 SW 14TH CT,Florida,Broward,Fort Lauderdale
29.767997,-95.220582,Zinc (TSP) STP,1988,0.064938,0.1421,0.0543,0.0,1262 1/2 Mae Drive,Texas,Harris,Houston
41.247486,-95.973142,Average Ambient Temperature,1999,17.466667,30.0,19.1,3.2,DOUGLAS COUNTY HOSP  42ND & WOOLWORTH,Nebraska,Douglas,Omaha
38.3514,-121.9941,Suspended particulate (TSP),1988,48.522727,74.0,46.0,23.0,"650 MERCHANT ST., VACAVILLE",California,Solano,Vacaville
44.401161,-73.387353,Toluene,1990,1.615185,3.36,0.77,0.35,BOAT LAUNCH AREA WILLSBORO BAY,New York,Essex,Not in a city
43.607012,-72.977884,Suspended particulate (TSP),1988,85.866667,148.0,76.0,47.0,"15-19 WALES STREET, RUTLAND, VERMONT",Vermont,Rutland,Rutland
32.739852,-96.783057,Lead (TSP) STP,1987,0.231944,0.52,0.13,0.03,1104 NOLEN STREET,Texas,Dallas,Dallas
46.669971,-100.22103,Suspended particulate (TSP),1982,19.788462,38.0,18.0,6.0,LONG LAKE NWR_(MOFFIT),North Dakota,Burleigh,
41.523643,-90.606249,Suspended particulate (TSP),1980,76.824561,134.0,71.0,37.0,"MONROE SCHOOL, 1926 WEST 4TH STREET DAVENPORT",Iowa,Scott,Davenport
36.100137,-80.249772,Copper (TSP) STP,1981,0.0275,0.058,0.023,0.007,AGRI BLDG SPRUCE & 6TH ST,North Carolina,Forsyth,Winston-Salem
42.32009,-72.636757,Suspended particulate (TSP),1990,30.677966,49.0,29.0,16.0,"ZISKIND HALL, SMITH COLLEGE, ELM STREET",Massachusetts,Hampshire,Northampton
46.72883,-92.11908,Suspended particulate (TSP),2000,31.409836,52.0,27.0,12.0,"MIDWEST ENERGY (ORBA), 2700 WINTER ST",Wisconsin,Douglas,Superior
29.909444,-93.943333,Cobalt (TSP) STP,1980,0.002973,0.01,0.0,0.0,MEMORIAL BLVD. PORT ARTHUR,Texas,Jefferson,Port Arthur
33.821353,-117.91427,Zinc (TSP) STP,1988,0.081336,0.1153,0.0763,0.0382,1010 S. Harbor Blvd.,California,Orange,Anaheim
45.072235,-83.433308,Ethylene dichloride,1997,0.0,0.0,0.0,0.0,N OF ADAMS ST BETWEEN LONG LK/MILLER AVE,Michigan,Alpena,Alpena
43.161062,-77.603293,Ambient Max Temperature,1999,13.58,28.7,12.9,1.0,"FIRE HQ.BUILDING,ANDREWS & CHESTNUT STS.",New York,Monroe,Rochester
40.755278,-111.885556,Suspended particulate (TSP),1982,58.560784,97.0,49.0,28.0,HEALTH DEPT BLDG 610 SOUTH 2ND EAST,Utah,Salt Lake,Salt Lake City
25.798709,-80.210048,n-Octane,1990,0.0,0.0,0.0,0.0,"864 NW 3rd Street, Miami, FL 33127",Florida,Miami-Dade,Miami
38.860669,-90.105851,Lead (TSP) STP,1997,0.069123,0.19,0.03,0.01,54 N. WALCOTT,Illinois,Madison,Wood River
38.366183,-81.693717,Suspended particulate (TSP),1993,41.660714,66.0,39.0,22.0,SOUTH CHARLESTON - PUBLIC LIBRARY 312 4TH AVE,West Virginia,Kanawha,South Charleston
44.944134,-93.065125,"1,2-Dichloropropane",1999,0.0,0.0,0.0,0.0,HOLMAN FIELD,Minnesota,Ramsey,St. Paul
40.97696,-80.493113,Sulfate (TSP) STP,1983,12.172222,21.3,10.5,6.6,NORTH MAIN ST,Pennsylvania,Lawrence,Bessemer (RR name Walford)
42.139996,-87.799227,"1,3,5-Trimethylbenzene",2000,0.373077,1.1,0.5,0.0,750 DUNDEE ROAD,Illinois,Cook,Northbrook
45.418577,-93.746637,Suspended particulate (TSP),1980,37.7,69.0,34.0,14.0,NSP SHERCO STATION #6 (BIG LAKE),Minnesota,Sherburne,Not in a city
43.679248,-70.348939,Suspended particulate (TSP),1991,55.96875,90.0,51.0,28.0,RESEARCH BUILDING-WARREN AVE,Maine,Cumberland,Westbrook
43.046138,-83.6794,Suspended particulate (TSP),1986,47.363636,72.0,44.0,25.0,ST JOHN ST COMM CENTER,Michigan,Genesee,Flint
28.541669,-81.389236,Zinc (TSP) STP,1981,0.192767,0.877,0.0,0.0,WEST CENTRAL AND PARRAMORE,Florida,Orange,Orlando
45.521507,-122.670651,Chromium (TSP) STP,1982,0.011942,0.0298,0.01,0.0,CENTRAL FIRE STATION/55 SW ASH,Oregon,Multnomah,Portland
48.384317,-115.549085,Suspended particulate (TSP),1983,108.134615,173.0,104.0,49.0,"BROWN RESIDENCE, 1119 DAKOTA",Montana,Lincoln,Libby
39.348452,-101.713405,Cobalt (TSP) STP,1994,0.000033,0.0,0.0,0.0,"CITY FIRE STA , 1010 CENTER",Kansas,Sherman,Goodland
35.477036,-97.494309,Lead (TSP) STP,1990,0.021379,0.04,0.02,0.0,NE 10TH & STONEWALL,Oklahoma,Oklahoma,Oklahoma City
30.057515,-90.619286,Ethylene dichloride,1995,0.0,0.0,0.0,0.0,152 Anthony F. Monica Street,Louisiana,St. John the Baptist,Garyville
29.519119,-98.473351,Suspended particulate (TSP),1986,58.627119,89.0,63.0,20.0,INTERNATIONAL AIRPORT LOOP ROAD 410,Texas,Bexar,San Antonio
32.826265,-79.938856,Iron (TSP) STP,1993,0.26,0.46,0.46,0.06,1445 GREENLEAF RD (STOP 2) [Exxon Dock],South Carolina,Charleston,North Charleston
41.653368,-87.518376,Suspended particulate (TSP),1985,55.035714,80.0,51.0,22.0,GENERAL SERVICES ADMIN 3200 SHEFFIELD AV,Indiana,Lake,Hammond
34.937784,-82.262926,Cadmium (TSP) STP,1994,0.000557,0.002,0.0,0.0,BENT CREEK ROAD [Bent Creek],South Carolina,Greenville,
29.385234,-94.93152,Tetrachloroethylene,1999,0.0,0.0,0.0,0.0,2516 1/2 Texas Avenue,Texas,Galveston,Texas City
29.733726,-95.257593,Carbon tetrachloride,1999,0.071154,0.1,0.1,0.0,9525 1/2 Clinton Dr,Texas,Harris,Houston
35.99145,-87.991144,Chromium (TSP) STP,1985,0.002519,0.0045,0.0045,0.0,TVA J'VILLE 2____2.6 MI S J'VILLE FP,Tennessee,Humphreys,Not in a city
38.860669,-90.105851,Suspended particulate (TSP),1998,47.642857,79.0,47.0,24.0,54 N. WALCOTT,Illinois,Madison,Wood River
42.955016,-87.934251,Elapsed Sample Time,2000,1439.72973,1440.0,1440.0,1439.0,"FEDERAL AVIATION ADM, 4942 S 16TH ST",Wisconsin,Milwaukee,Milwaukee
36.737172,-119.753754,Vanadium (TSP) STP,1985,0.006265,0.0121,0.0065,0.0021,"P.H.B., 515 S. CEDAR AVE., FRESNO",California,Fresno,Fresno
38.451748,-82.61266,Suspended particulate (TSP),1982,72.036364,119.0,65.0,30.0,4140 WINCHESTER AVE,Kentucky,Boyd,Ashland
42.73752,-87.800075,Suspended particulate (TSP),1984,51.770492,91.0,46.0,28.0,1501 ALBERT ST,Wisconsin,Racine,Racine
41.046437,-85.057747,Zinc (TSP) STP,1993,0.065989,0.114,0.048,0.023,"WATKINS MOTOR LINES, 4221 ADAMS CNTR RD",Indiana,Allen,Not in a city
42.742813,-84.55109,Beryllium (TSP) STP,1980,0.0,0.0,0.0,0.0,NO 1 FIRE STATION 120 E SHIAWASSEE ST,Michigan,Ingham,Lansing
30.461981,-91.179219,o-Xylene,1996,3.3,3.3,3.3,3.3,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge
45.261667,-118.041111,Ambient Min Temperature,1999,-0.847059,6.4,-1.2,-5.4,OFF OF FOOTHILLS ROAD,Oregon,Union,La Grande
33.432534,-81.892333,Iron (TSP) STP,1999,0.215652,0.41,0.17,0.08,Unknown [Beech Island],South Carolina,Aiken,
25.892518,-97.49383,m/p Xylene,1995,3.4,3.4,3.4,3.4,344 Porter Drive,Texas,Cameron,Brownsville
39.151393,-94.617734,Nitrate PM10 STP,1989,1.417391,2.4,1.2,0.6,"444 KINDELBERGER RD, FAIRFAX",Kansas,Wyandotte,Kansas City
42.99328,-78.77153,Sample Volume,1999,24.0,24.0,24.0,24.0,"AUDUBON GOLF COURSE, 450 MAPLE ROAD",New York,Erie,Amherst
40.77039,-73.82841,Average Ambient Pressure,2000,760.6375,768.0,761.0,755.0,3115 140TH STREET,New York,Queens,New York
40.7997,-73.93432,Sulfate (TSP) STP,1984,10.921429,17.4,9.5,5.8,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York
46.77107,-92.11732,"1,3,5-Trimethylbenzene",1997,0.750678,1.19,0.68,0.33,1532 W. Michigan St.,Minnesota,Saint Louis,Duluth
34.011208,-86.057473,Beryllium (TSP) STP,1984,0.0,0.0,0.0,0.0,WALNUT PARK FIRE STATION,Alabama,Etowah,Gadsden
43.20361,-77.62916,"1,3-Dichlorobenzene",1991,0.221053,0.48,0.18,0.06,MERRILL STREET,New York,Monroe,Rochester
32.943736,-97.070009,Styrene,1995,0.0,0.0,0.0,0.0,"601 BOYD DRIVE, GRAPEVINE",Texas,Tarrant,Grapevine
32.631242,-117.059088,Vanadium (TSP) STP,2000,0.011545,0.022,0.012,0.005,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista
36.16282,-86.854927,Suspended particulate (TSP),1994,49.25,75.0,49.0,24.0,56TH AVE AND LOUISIANA ST,Tennessee,Davidson,Nashville
41.49511,-71.423705,Sample Volume,1999,23.817857,24.0,24.0,24.0,"TARZWELL ROAD, NARRAGANSETT",Rhode Island,Washington,
32.725,-97.452778,Suspended particulate (TSP),1984,54.625,81.0,59.0,30.0,3300 CHERRY LANE AT ELIZABETH,Texas,Tarrant,Fort Worth
39.10637,-108.740099,Suspended particulate (TSP),1993,11.357143,23.0,10.0,3.0,COLORADO NM,Colorado,Mesa,
40.551686,-79.759757,Sulfate (TSP) STP,1983,11.706897,20.0,9.0,6.3,LOGANS FERRY ROAD,Pennsylvania,Westmoreland,New Kensington
33.604486,-111.928479,Iron (TSP) STP,1980,3.663636,6.27,3.25,1.11,"13665 N SCOTTSDALE RD, SCOTTSDALE",Arizona,Maricopa,Scottsdale
41.550556,-73.043611,Sulfate PM10 STP,2000,4.127586,7.4,3.5,1.9,Bank St at Meadow St (see coordinates),Connecticut,New Haven,Waterbury
32.633671,-115.504995,Nitrate PM10 STP,1998,2.810638,6.6,1.8,0.9,"COBACH, COLEGIO DE BACHILLERES, MEXICALI",Country Of Mexico,BAJA CALIFORNIA NORTE,Mexicali
43.942009,-72.603436,Manganese (TSP) STP,1980,0.008571,0.02,0.01,0.0,VERMONT TECHNICAL COLLEGE,Vermont,Orange,Randolph
40.404512,-79.678378,Suspended particulate (TSP),1983,45.818182,69.0,43.0,22.0,"435 AGASTHA ST, PITCAIRN PA 15140",Pennsylvania,Allegheny,Pitcairn
36.055261,-112.122113,Manganese (TSP) STP,1981,0.003043,0.01,0.0,0.0,VISITOR CENTER GRAND CANYON VILLAGE REG,Arizona,Coconino,Grand Canyon
31.765685,-106.455227,n-Octane,1999,0.204167,0.9,0.0,0.0,800 S San Marcial Street,Texas,El Paso,El Paso
33.427625,-94.041021,Sample Min Baro Pressure,1999,751.818182,756.0,750.0,748.0,305 E. 6TH,Arkansas,Miller,Texarkana
33.485556,-86.915,"1,4-Dichlorobenzene",1987,11.04,11.04,11.04,11.04,"FAIRFIELD, PFD, 5229 COURT B",Alabama,Jefferson,Fairfield
40.756769,-73.934026,Chromium (TSP) STP,1986,0.004289,0.0104,0.0058,0.0,"PS 112, 37TH AVENUE LONG ISLAND CITY",New York,Queens,New York
32.844606,-79.948036,Zinc (TSP) STP,2000,0.18361,0.268,0.163,0.083,1613 HOLLAND ST. (Naval Base # 2],South Carolina,Charleston,North Charleston
39.243997,-76.508574,Lead (TSP) STP,1981,0.248571,0.46,0.19,0.1,"REG.VOC TRAIN CTR, SOLLERS PT RD, DUNDAL",Maryland,Baltimore,Dundalk
46.933754,-96.85535,"1,2,4-Trimethylbenzene",2000,5.011111,14.0,3.2,1.1,4266 40TH AVE NORTH,North Dakota,Cass,
27.517456,-99.515222,"1,2,4-Trimethylbenzene",1999,1.17069,2.5,0.5,0.0,2020 Vidaurri Ave,Texas,Webb,Laredo
37.339666,-121.888575,Nitrate (TSP) STP,1980,12.131905,17.89,10.55,3.53,"120B N 4TH ST, SAN JOSE",California,Santa Clara,San Jose
33.82376,-118.18921,Vanadium (TSP) STP,1987,0.005933,0.0072,0.0061,0.0045,"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach
44.347603,-105.489861,Suspended particulate (TSP),1991,30.538462,49.0,31.0,6.0,AMAX COAL COMPANY EAGLE BUTTE MINE,Wyoming,Campbell,
40.932321,-73.895969,Beryllium (TSP) STP,1980,0.009259,0.0,0.0,0.0,"HEALTH CENTER BLDG.,87 NEPPERHAN AVE.",New York,Westchester,Yonkers
33.427625,-94.041021,Sample Flow Rate- CV,1999,0.163636,0.3,0.2,0.0,305 E. 6TH,Arkansas,Miller,Texarkana
40.513027,-107.546177,Nitrate (TSP) STP,1984,2.773611,6.0,1.7,0.8,247 Hwy 40 - COURTHOUSE,Colorado,Moffat,Craig
38.252571,-85.748018,Chloroform,1988,0.141818,0.0,0.0,0.0,FLOYD STREET AND JEFFERSON STREET,Kentucky,Jefferson,Louisville
34.421386,-119.702079,Tetrachloroethylene,1993,0.149032,0.28,0.1,0.06,"3 W. CARRILLO ST., SANTA BARBARA, CA.",California,Santa Barbara,Santa Barbara
31.763076,-106.486712,Chlorobenzene,1996,0.0,0.0,0.0,0.0,500 NORTH CAMPBELL ST.,Texas,El Paso,El Paso
43.608056,-72.982778,"1,1-Dichloroethane",1999,0.0,0.0,0.0,0.0,"96 STATE STREET, Rutland, Vermont",Vermont,Rutland,Rutland
46.129093,-112.926986,Lead (TSP) STP,1989,0.022667,0.06,0.02,0.0,"ARCO COAL-KORTUM STORAGE,HIWY 1-LNDFL RD",Montana,Deer Lodge,Anaconda-Deer Lodge County
40.801211,-74.483433,Sample Volume,2000,24.004545,24.0,24.0,24.0,16 Early Street,New Jersey,Morris,Morristown
30.039524,-95.673951,Carbon tetrachloride,1999,0.048276,0.1,0.0,0.0,16822 Kitzman,Texas,Harris,Tomball
39.649255,-78.771408,Suspended particulate (TSP),1982,59.982456,92.0,57.0,32.0,"PACA AND WALNUT STS, CUMBERLAND MD",Maryland,Allegany,Cumberland
32.67618,-115.48307,PM10 - LC,1999,58.595238,85.0,58.0,30.0,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico
42.377833,-71.027138,Molybdenum (TSP) STP,1985,0.000586,0.0027,0.0,0.0,"340 BREMEN STREET, EAST BOSTON",Massachusetts,Suffolk,Boston
0.0,0.0,Suspended particulate (TSP),1981,59.35,95.0,52.0,26.0,"DOW BIOCHEM BLDG., AUSTIN ST.",Michigan,Midland,Midland
26.205833,-98.241667,Barium (TSP) STP,1981,0.0,0.0,0.0,0.0,"1920 BEECH AVE. & N. 20TH, HEALTH DEPT.",Texas,Hidalgo,McAllen
46.75133,-92.139913,Zinc (TSP) STP,1984,0.005167,0.04,0.0,0.0,4135 WEST 8TH AVENUE,Minnesota,Saint Louis,Duluth
39.135892,-84.507999,Suspended particulate (TSP),1990,53.208333,91.0,46.0,31.0,VINE AND ST. CLAIR,Ohio,Hamilton,Cincinnati
33.99958,-117.41601,Styrene,1996,0.662069,1.6,0.4,0.4,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux
31.757654,-106.482922,Zinc (TSP) STP,1981,0.93369,1.704,0.772,0.454,J Harold Tillman Hlt Ct 222 S Campbell S,Texas,El Paso,El Paso
36.571495,-82.189022,Suspended particulate (TSP),1997,29.928571,48.0,29.0,14.0,SLEEPY HOLLOW RD.& BLUFF CITY HWY.,Tennessee,Sullivan,Bristol
38.261792,-90.378844,Lead (TSP) STP,1995,4.886333,15.26,2.24,0.25,"Broad Street: Herculaneum, MO 63048",Missouri,Jefferson,Herculaneum
39.771154,-86.059706,Suspended particulate (TSP),1981,71.192982,97.0,71.0,49.0,17 SOUTH SHERIDAN ST,Indiana,Marion,Indianapolis
38.556326,-121.458499,Suspended particulate (TSP),1982,58.033333,98.0,55.0,32.0,"HLTH CTR-2221 STOCKTON BLVD, SACRAMENTO",California,Sacramento,Sacramento
47.41645,-117.52997,Average Ambient Pressure,2000,703.7,712.0,705.0,697.0,S 26010 Smith Road (Turnbull Slough National Wildlife Refuge),Washington,Spokane,Cheney
42.989251,-71.460067,Sulfate PM10 STP,1997,4.071475,7.76,3.18,1.13,"351 CHESTNUT STREET, POLICE STATION",New Hampshire,Hillsborough,Manchester
18.260509,-66.854065,Elapsed Sample Time,2000,1438.574713,1440.0,1440.0,1439.0,ESCUELA LA AMERICA,Puerto Rico,Lares,Lares
36.099304,-80.254772,Lead (TSP) STP,1984,0.237333,0.51,0.18,0.09,SIXTH & BROAD ST FRIENDS CHURCH,North Carolina,Forsyth,Winston-Salem
34.011208,-86.057473,Cobalt (TSP) STP,1985,0.000211,0.0007,0.0,0.0,WALNUT PARK FIRE STATION,Alabama,Etowah,Gadsden
37.949924,-122.357193,Nickel (TSP) STP,1989,0.0045,0.008,0.004,0.001,"1144 13TH ST., RICHMOND",California,Contra Costa,Richmond
41.65274,-87.439551,Lead (TSP) STP,2000,0.053315,0.097,0.056,0.0,WATER FILTRATION PLANT- 3330 Aldis St.,Indiana,Lake,East Chicago
34.949422,-120.435164,Nitrate PM10 STP,1988,2.157143,4.6,1.8,0.7,"LIBRARY-420 S BROADWAY, SANTA MARIA",California,Santa Barbara,Santa Maria
27.894469,-82.400927,Sulfur dioxide,1982,1.5,5.0,1.0,0.0,HWY 41 (GIBSONTON),Florida,Hillsborough,Ruskin
41.02093,-73.758743,Nitrate (TSP) STP,1981,2.341176,4.0,2.3,0.7,MAMARONECK AVE SCHOOL  NOSBAND AVE,New York,Westchester,White Plains
35.728889,-81.365556,Ambient Max Temperature,1999,22.492174,33.4,23.2,12.0,1650 1ST STREET,North Carolina,Catawba,Hickory
39.751184,-104.987625,Average Ambient Temperature,1999,10.971654,20.6,10.1,2.8,2105 BROADWAY,Colorado,Denver,Denver
43.183884,-88.994276,Sample Flow Rate- CV,2000,0.021951,0.1,0.0,0.0,"POST OFFICE, 241 WEST MADISON ST, WATERLOO",Wisconsin,Jefferson,Waterloo
38.029258,-121.896866,Lead (TSP) STP,1987,0.0628,0.12,0.05,0.02,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg
34.1365,-117.92391,"1,3-Butadiene",1999,0.56,0.56,0.56,0.56,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa
42.216432,-85.552502,Methyl chloroform,1992,1.001311,1.6,0.9,0.3,"NORTH SITE, BISHOP ROAD",Michigan,Kalamazoo,Kalamazoo
34.06659,-118.22688,Suspended particulate (TSP),1991,98.345455,133.0,99.0,42.0,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles
37.339666,-121.888575,Carbon tetrachloride,1986,0.113333,0.17,0.1,0.08,"120B N 4TH ST, SAN JOSE",California,Santa Clara,San Jose
38.856151,-94.550794,Average Ambient Temperature,1999,12.975214,25.8,13.5,-0.1,"RICHARDS-GEBAUR AFB, KANSAS CITY",Missouri,Jackson,Kansas City
41.678349,-87.508345,Suspended particulate (TSP),1985,55.436364,83.0,48.0,27.0,"1921 DAVIS ST., ROBERTSDALE, CLARK H.S.",Indiana,Lake,Hammond
38.032639,-78.476678,Suspended particulate (TSP),1981,55.394737,85.0,51.0,27.0,606 EAST MARKET STREET,Virginia,Charlottesville City,Charlottesville
42.317372,-70.968359,"1,3-Butadiene",1999,0.0,0.0,0.0,0.0,LONG ISLAND,Massachusetts,Suffolk,Boston
39.139999,-95.953601,Chromium (TSP) STP,1995,0.001018,0.003,0.0,0.0,"ROSSVILLE WP, MARION & NAVARRO",Kansas,Shawnee,Not in a city
43.039871,-87.920794,Iron (TSP) STP,1980,0.895769,2.0,0.74,0.17,711 W WELLS ST,Wisconsin,Milwaukee,Milwaukee
44.925798,-93.272725,Molybdenum (TSP) STP,1984,0.0,0.0,0.0,0.0,4255 3RD AVE SOUTH,Minnesota,Hennepin,Minneapolis
47.315486,-114.100665,Suspended particulate (TSP),1985,55.851852,102.0,45.0,18.0,SOUTHWEST ST. IGNATIUS,Montana,Lake,
38.029258,-121.896866,Methyl chloroform,1992,1.403333,2.8,0.92,0.64,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg
