LATITUDE,LONGITUDE,PARAMETERNAME,YEAR,ARITHMETICMEAN,90THPERCENTILE,50THPERCENTILE,10THPERCENTILE,ADDRESS,STATENAME,COUNTYNAME,CITYNAME
37.535833,-121.961823,Chloride PM10 STP,1997,1.025902,2.66,0.18,0.06,"40733 CHAPEL WAY., FREMONT",California,Alameda,Fremont
40.75623,-73.97657,Vanadium (TSP) STP,1995,0.013726,0.0224,0.0121,0.0069,"400 MADISON AVE., STREET CANYON, 47TH-48TH STS.",New York,New York,New York
34.276316,-118.683685,Iron (TSP) STP,1992,0.965,1.6,0.87,0.29,"5400 COCHRAN STREET, SIMI VALLEY, CA  93063",California,Ventura,Simi Valley
37.950741,-121.268523,Barium (TSP) STP,1992,0.026143,0.053,0.025,0.013,"HAZELTON-HD, STOCKTON",California,San Joaquin,Stockton
33.386389,-86.816667,Sample Volume,1999,24.0,24.0,24.0,24.0,"3425 TAMASSEE LANE, HOOVER, AL 35226",Alabama,Jefferson,Hoover
33.99958,-117.41601,Toluene,2000,16.255556,38.5,13.3,4.2,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux
40.704444,-111.968611,Dichloromethane,2000,0.229423,0.41,0.12,0.0,"3275 W 3100 S, WEST VALLEY CITY, UTAH",Utah,Salt Lake,West Valley
40.49729,-80.219781,Suspended particulate (TSP),1993,35.97561,52.0,36.0,20.0,GREATER PGH AIRPORT (CORAOPOLIS),Pennsylvania,Allegheny,Not in a city
43.072218,-89.382063,Vanadium (TSP) STP,1985,0.000413,0.0024,0.0,0.0,"POST OFFICE BLDG, 215 MONONA AVE.",Wisconsin,Dane,Madison
45.983786,-112.494774,Nickel (TSP) STP,1980,0.000382,0.0,0.0,0.0,FLORAL PARK,Montana,Silver Bow,Butte-Silver Bow (Remainder)
45.099697,-106.900623,Suspended particulate (TSP),1987,31.236364,51.0,30.0,11.0,SPRING CREEK #2 DECKER MT,Montana,Big Horn,
39.859481,-88.924799,Cadmium (TSP) STP,1996,0.0,0.0,0.0,0.0,"GRANT ELEM. SCH., 2300 GEDDES",Illinois,Macon,Decatur
45.001229,-93.267117,Lead (TSP) STP,1980,0.188824,0.38,0.17,0.03,143 13TH AVE. N.E.,Minnesota,Hennepin,Minneapolis
32.791194,-116.942092,Suspended particulate (TSP),1991,69.04,92.0,69.0,48.0,"1155 REDWOOD AVE., EL CAJON",California,San Diego,El Cajon
39.324769,-86.421106,Suspended particulate (TSP),1984,30.54386,44.0,28.0,15.0,POLLING CABIN RT3 MORGAN-MONROE ST PARK,Indiana,Monroe,Not in a city
41.221537,-88.190967,n-Octane,2000,0.45,0.7,0.6,0.0,36400 S. ESSEX RD.,Illinois,Will,Braidwood
37.535833,-121.961823,Suspended particulate (TSP),1987,47.983607,71.0,44.0,27.0,"40733 CHAPEL WAY., FREMONT",California,Alameda,Fremont
34.06659,-118.22688,Molybdenum (TSP) STP,1985,0.001713,0.005,0.0,0.0,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles
29.972982,-90.154796,Suspended particulate (TSP),1988,58.392857,77.0,61.0,36.0,BORDENS CO AIRLINE HWY,Louisiana,Jefferson,Metairie
33.99958,-117.41601,Tetrachloroethylene,1991,0.673333,1.64,0.54,0.16,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux
30.461981,-91.179219,Trichloroethylene,1994,0.014286,0.1,0.0,0.0,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge
41.605312,-87.649213,Suspended particulate (TSP),1982,75.571429,135.0,73.0,36.0,LOWELL ELEM SCH 157TH ST + LEXINGTON,Illinois,Cook,Harvey
35.253056,-81.153333,Ambient Min Temperature,1999,5.933333,14.0,7.0,-4.0,1622 EAST GARRISON BLVD,North Carolina,Gaston,Gastonia
40.515314,-88.995909,Ambient Min Temperature,2000,7.623636,19.1,10.9,-8.1,MAIN & GREGORY,Illinois,McLean,Normal
41.446624,-81.662356,Ambient Max Temperature,2000,17.084348,29.9,18.0,0.8,4600 HARVARD AVE.,Ohio,Cuyahoga,Newburgh Heights
38.556326,-121.458499,Vanadium (TSP) STP,1983,0.004259,0.0078,0.0049,0.001,"HLTH CTR-2221 STOCKTON BLVD, SACRAMENTO",California,Sacramento,Sacramento
42.474642,-70.970816,Toluene,1997,5.503571,9.4,5.0,1.6,390 PARKLAND,Massachusetts,Essex,Lynn
31.776944,-106.501667,Cadmium (TSP) STP,1982,0.063448,0.155,0.034,0.01,301 EAST ROBINSON,Texas,El Paso,El Paso
41.070048,-85.133026,Sulfur dioxide,1980,11.916667,22.0,11.0,3.0,FT WAYNE POLICE ACAD 1717 S LAYFAYETTE,Indiana,Allen,Fort Wayne
33.381265,-79.28477,Suspended particulate (TSP),1981,63.533333,106.0,64.0,33.0,BLACK RIVER ROAD & RICHMOND [Georgetown County Hospital],South Carolina,Georgetown,Georgetown
41.526885,-88.116474,Vanadium (TSP) STP,1997,0.000167,0.0,0.0,0.0,MIDLAND & CAMPBELL STS,Illinois,Will,Joliet
41.639306,-87.493609,Vanadium (TSP) STP,1989,0.01,0.01,0.01,0.01,1300 141 ST STREET,Indiana,Lake,Hammond
37.000983,-76.398633,"1,3,5-Trimethylbenzene",1990,5.207143,9.0,4.5,2.7,700 SHELL ROAD,Virginia,Hampton City,Hampton
30.37245,-81.634562,Suspended particulate (TSP),1981,75.535714,107.0,69.0,46.0,"SHELL OIL TERMINAL JAX, FLA",Florida,Duval,Jacksonville
39.751184,-104.987625,Lead (TSP) STP,1997,0.011475,0.04,0.0,0.0,2105 BROADWAY,Colorado,Denver,Denver
32.786597,-79.872728,Suspended particulate (TSP),1982,31.298246,47.0,30.0,17.0,UNKNOWN,South Carolina,Charleston,Mount Pleasant
42.888971,-72.553701,Trichloroethylene,1998,0.016875,0.0,0.0,0.0,"1277 PUTNEY ROAD, RTE 5 BRATTLEBORO",Vermont,Windham,Brattleboro (Town of)
44.230622,-69.785,Propylene,1994,0.90098,1.3,0.7,0.0,14 Pray Street,Maine,Kennebec,Gardiner
41.679308,-109.886002,Suspended particulate (TSP),2000,24.193548,41.0,20.0,12.0,Genesis Alkali - Granger - Downwind (East of facility),Wyoming,Sweetwater,
29.901036,-95.326137,m/p Xylene,1998,3.557143,8.1,2.6,1.1,4510 1/2 Aldine Mail Rd,Texas,Harris,Houston
43.128732,-79.031883,Suspended particulate (TSP),1982,88.684211,142.0,84.0,47.0,5610 KIES AV.,New York,Niagara,Niagara Falls
41.521162,-81.61596,Suspended particulate (TSP),1980,79.935484,113.0,80.0,46.0,EAST 195 &,Ohio,Cuyahoga,Cleveland
42.474642,-70.970816,Benzene,1998,1.618182,2.3,1.5,1.1,390 PARKLAND,Massachusetts,Essex,Lynn
43.659804,-70.260882,Lead (TSP) STP,1985,0.120288,0.2068,0.1342,0.0517,SHELTER SITE-OXFORD & ELM ST,Maine,Cumberland,Portland
0.0,0.0,Manganese (TSP) STP,1981,0.018571,0.04,0.01,0.0,GLDAYS PORTER ZOO AT 6TH & RINGOLD,Texas,Cameron,Brownsville
41.559539,-73.402343,Vanadium (TSP) STP,1983,0.018935,0.0395,0.0159,0.0049,"COURTHOUSE, GRAND STREET",Connecticut,New Haven,Waterbury
30.461981,-91.179219,"1,2-Dichlorobenzene",1994,0.0,0.0,0.0,0.0,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge
32.9682,-79.93788,Iron (TSP) STP,1989,0.118636,0.21,0.1,0.03,UNKNOWN [Bushy Park Landing],South Carolina,Berkeley,
36.267536,-117.993002,PM10 - LC,1998,18.05042,25.0,13.0,6.0,OLANCHA; 131 WALKER CREEK RD. - 1 MILE E OF OLANCHA,California,Inyo,Olancha
39.777209,-104.986093,Cadmium (TSP) STP,1991,0.003702,0.008,0.003,0.0,4425 LINCOLN ST.,Colorado,Denver,Denver
41.667827,-85.969444,"1,2-Dichlorobenzene",1999,0.0,0.0,0.0,0.0,"PIERRE MORAN SCH., 200 W. LUSHER AVE.",Indiana,Elkhart,Elkhart
47.507684,-111.30226,Suspended particulate (TSP),1984,51.016393,83.0,45.0,25.0,"DOWNTOWN, 301 2ND AVE NORTH",Montana,Cascade,Great Falls
31.753611,-106.403889,Tetrachloroethylene,1998,0.037037,0.1,0.0,0.0,6950 ALAMEDA AVE ASCARATE PARK,Texas,El Paso,El Paso
30.262604,-93.285084,Vinyl chloride,1994,0.27451,0.0,0.0,0.0,2646 John Stine Road,Louisiana,Calcasieu,Westlake (RR name West Lake)
37.510703,-77.498041,Arsenic (TSP) STP,1989,0.0003,0.0,0.0,0.0,5324 DISTRIBUTOR DR. MONITORING DIV SAPC,Virginia,Richmond City,Richmond
43.08218,-79.00106,Sample Min Baro Pressure,2000,743.142857,749.0,743.0,736.0,FRONTIER AVE AT 55TH STREET,New York,Niagara,Niagara Falls
38.029258,-121.896866,Lead (TSP) STP,1998,0.01,0.01,0.01,0.01,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg
32.322661,-111.038389,Sulfate (TSP) STP,1989,3.7,3.7,3.7,3.7,"3401 W ORANGE GROVE RD, TUCSON",Arizona,Pima,Tucson
41.310833,-72.916944,Suspended particulate (TSP),1980,67.181034,107.0,61.0,38.0,715 STATE STREET,Connecticut,New Haven,New Haven
41.726892,-122.633579,Nitrate PM10 STP,1986,0.898276,1.0,1.0,0.5,"530 FOOTHILL DR., YREKA",California,Siskiyou,Yreka
42.22862,-83.2082,Suspended particulate (TSP),1987,65.625,121.0,57.0,31.0,14700 GODDARD (ALLEN PARK),Michigan,Wayne,Allen Park
43.147184,-93.206592,Suspended particulate (TSP),1984,59.583333,96.0,54.0,27.0,FIFTH & SOUTH MADISON,Iowa,Cerro Gordo,Mason City
35.374959,-119.022602,Iron (TSP) STP,1990,2.229231,3.2,2.5,1.3,"225 CHESTER AVE, BAKERSFIELD",California,Kern,Bakersfield
39.16032,-84.45826,Average Ambient Temperature,2000,15.010227,25.4,17.6,-0.1,2059 SHERMAN AVE.,Ohio,Hamilton,Norwood
42.095026,-88.105908,Nitrate (TSP) STP,1986,5.565,10.6,5.3,1.7,PALATINE TWNSHP H S 1000 QUENTIN ROAD,Illinois,Cook,Palatine
29.733726,-95.257593,"1,3,5-Trimethylbenzene",1996,0.639286,1.4,0.5,0.0,9525 1/2 Clinton Dr,Texas,Harris,Houston
36.922222,-94.838889,Average Ambient Pressure,1999,741.388889,748.0,742.0,736.0,"QUAPAW TRIBE'S INDUSTRIAL PARK, MIAMI",Oklahoma,Ottawa,Miami
35.013382,-106.689192,Suspended particulate (TSP),1983,95.732143,178.0,91.0,25.0,4100 ISLETA RD SW,New Mexico,Bernalillo,Not in a city
35.873152,-84.689646,Suspended particulate (TSP),1993,51.266667,121.0,42.0,15.0,R.CARBON HEWITT AVE. HIGH SHCOOL,Tennessee,Roane,Rockwood
42.888971,-72.553701,o-Xylene,1996,2.5,4.4,2.9,0.2,"1277 PUTNEY ROAD, RTE 5 BRATTLEBORO",Vermont,Windham,Brattleboro (Town of)
41.755832,-87.54535,Nitrate (TSP) STP,1985,5.184906,9.1,4.3,2.0,3300 E. CHELTENHAM PL.,Illinois,Cook,Chicago
42.959749,-85.656419,Chromium (TSP) STP,1995,0.000133,0.0,0.0,0.0,COLLEGE AVE & CHERRY ST SE,Michigan,Kent,Grand Rapids
29.699673,-95.269102,m/p Xylene,1993,10.064,16.24,9.52,4.0,3100 OLD GALVESTON ROAD,Texas,Harris,Houston
39.923042,-75.097617,Toluene,1997,9.6875,21.8,8.0,3.9,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden
35.841111,-78.643056,Nickel (TSP) STP,1985,0.003047,0.0106,0.0,0.0,FIRE STATION #9 SIX FORKS RD NORTH HILLS,North Carolina,Wake,Raleigh
20.076937,-155.472223,Sulfur dioxide,1980,0.0,0.0,0.0,0.0,"HOSPITAL-LEHAUA & PLUMERIA STS, HONOKAA",Hawaii,Hawaii,Honokaa
37.273654,-87.068052,Suspended particulate (TSP),1988,48.090909,77.0,44.0,23.0,TVA PARADISE 27__5.77 AZ 280 FR PARADISE,Kentucky,Muhlenberg,Not in a city
32.793389,-115.563051,Lead (TSP) STP,1985,0.114,0.23,0.09,0.05,"935 BROADWAY, EL CENTRO",California,Imperial,El Centro
32.267309,-107.755863,Suspended particulate (TSP),1987,63.916667,75.0,56.0,40.0,POST OFFICE PINE ST,New Mexico,Luna,Deming
47.415838,-101.876282,Nitrate (TSP) STP,1984,0.998113,2.63,0.73,0.05,DGC #15,North Dakota,Mercer,Not in a city
29.751111,-95.361389,Cobalt (TSP) STP,1987,0.000492,0.001,0.0003,0.0,1307 1/2 CRAWFORD ST.,Texas,Harris,Houston
35.437006,-97.400591,Copper (TSP) STP,1984,0.179,0.385,0.113,0.054,300 MID AMERICA BLVD,Oklahoma,Oklahoma,Midwest City
33.499722,-86.924167,Sample Volume,1999,23.976,24.0,24.0,23.9,1242 JERSEY ST WYLAM AL,Alabama,Jefferson,Birmingham
34.17605,-118.31712,Toluene,1998,29.45,56.0,24.5,14.0,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank
38.0066,-122.0908,Vinyl chloride,1993,0.0,0.0,0.0,0.0,"4333 Pacheco Blvd, Martinez, CA",California,Contra Costa,Martinez
46.588889,-111.920556,Zinc (TSP) STP,1989,0.84764,1.98,0.63,0.16,"FIREHALL,CORNER PACIFIC&MORTON,E.HELENA",Montana,Lewis and Clark,East Helena
41.896977,-87.623664,Nickel (TSP) STP,1986,0.008017,0.016,0.007,0.003,"CHICAGO AVE. PUMP. STA., 805 N. MICHIGAN",Illinois,Cook,Chicago
41.079486,-81.516059,Arsenic (TSP) STP,1987,0.0,0.0,0.0,0.0,177 S.  BROADWAY AVE.,Ohio,Summit,Akron
34.263312,-85.178723,Suspended particulate (TSP),1988,49.625,79.0,48.0,25.0,"FLOYD CO. HTH. DEPT.,315 W. TENTH ST.",Georgia,Floyd,Rome
40.712325,-73.939582,Benzene,1995,4.271878,7.098,3.812,1.886,"850 GRAND AVENUE, BROOKLYN, NY",New York,Kings,New York
41.965283,-87.87633,Sulfate (TSP) STP,1997,9.052542,13.3,8.8,5.8,4243 N. MANNHEIM,Illinois,Cook,Schiller Park
37.676308,-95.474659,Iron (TSP) STP,1995,0.227542,0.473,0.195,0.022,1500 WEST SEVENTH,Kansas,Neosho,Chanute
37.937561,-87.314173,Suspended particulate (TSP),1985,45.85,72.0,45.0,22.0,200 YARDS S. OF S650 & 1/4 M E. OF W400- ALCOA P2,Indiana,Warrick,
42.888971,-72.553701,Toluene,1997,12.6,12.6,12.6,12.6,"1277 PUTNEY ROAD, RTE 5 BRATTLEBORO",Vermont,Windham,Brattleboro (Town of)
32.75,-97.053889,Molybdenum (TSP) STP,1980,0.004038,0.01,0.0,0.0,"2921 E. RANDOL MILL PARK, FIRE STATION #",Texas,Tarrant,Arlington
34.1365,-117.92391,Molybdenum (TSP) STP,1986,0.002653,0.0065,0.004,0.0,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa
35.863406,-84.688829,Lead (TSP) STP,1981,0.308205,0.74,0.25,0.04,PUBLIC LIBRARY HWY 70,Tennessee,Roane,Rockwood
29.961124,-93.895928,m/p Xylene,1996,3.619643,6.6,2.2,0.4,3355 Grandview Ave & 32nd St,Texas,Jefferson,Port Neches
41.58871,-71.855905,Suspended particulate (TSP),1988,20.058824,31.0,22.0,12.0, PACHAUG STATE FOREST VOLUNTOWN CT,Connecticut,New London,Voluntown
45.450796,-91.357658,Suspended particulate (TSP),1996,53.125,137.0,27.0,8.0,"TIMBERLINE TRL RDF#1,N4581 HUTCHINSON RD",Wisconsin,Rusk,Not in a city
44.478938,-73.211516,Bromomethane,1997,0.0,0.0,0.0,0.0,ADJ. TO 82 S. WINOOSKI AVENUE,Vermont,Chittenden,Burlington
43.170062,-77.636391,o-Xylene,1996,1.162042,2.039,1.092,0.472,"JEFFERSON SR.HIGH, EDGERTON PARK",New York,Monroe,Rochester
38.738317,-108.073125,Nitrate (TSP) STP,1981,1.355714,2.9,1.0,0.5,214 5th SAve.,Colorado,Delta,Delta
41.050604,-85.149693,Elapsed Sample Time,2000,1439.474227,1440.0,1439.0,1439.0,WEST RUDISILL BLVD,Indiana,Allen,Fort Wayne
38.23319,-85.81566,Sample Max Baro Pressure,2000,757.654179,764.0,757.0,752.0,37TH & SOUTHERN AVENUE,Kentucky,Jefferson,Louisville
41.65977,-86.147504,Suspended particulate (TSP),1982,51.15,88.0,46.0,23.0,LAYNE NORTHERN,Indiana,St. Joseph,Mishawaka
41.648105,-83.5291,Cobalt (TSP) STP,1981,0.000117,0.0,0.0,0.0,POLL. CONT. DIV. 26 MAIN,Ohio,Lucas,Toledo
37.180346,-93.243525,Suspended particulate (TSP),1980,57.704918,77.0,52.0,35.0,VENTURA & SUNSHINE,Missouri,Greene,Springfield
38.828042,-104.827739,PM10 - LC,2000,19.644068,32.0,18.0,10.0,101 W. COSTILLIA ST.,Colorado,El Paso,Colorado Springs
41.383614,-81.733544,Suspended particulate (TSP),1980,71.20339,102.0,75.0,39.0,CITY HALL RIDGE AT,Ohio,Cuyahoga,Parma
33.485556,-86.915,Nickel (TSP) STP,1988,0.0,0.0,0.0,0.0,"FAIRFIELD, PFD, 5229 COURT B",Alabama,Jefferson,Fairfield
45.261667,-118.041111,Ambient Max Temperature,1999,13.970588,31.3,12.6,1.9,OFF OF FOOTHILLS ROAD,Oregon,Union,La Grande
38.06503,-84.49761,Average Ambient Pressure,1999,737.660377,742.0,738.0,732.0,"FAYETTE COUNTY HEALTH DEPT, 650 NEWTOWN PIKE",Kentucky,Fayette,Lexington-Fayette (corporate name for Lexington)
45.570798,-94.393886,Lead (TSP) STP,1982,0.828333,2.25,0.76,0.03,ST JOHNS UNIV SEMINARY COLLEGEVILLE,Minnesota,Stearns,Not in a city
38.13784,-85.57648,Suspended particulate (TSP),1992,31.95082,46.0,29.0,20.0,"7601 BARDSTOWN RD, BATES ELEMENTARY SCH",Kentucky,Jefferson,Louisville
45.4625,-98.486111,PM10 - LC,2000,19.14,38.0,16.0,8.0,111 2ND AVE SE FIRE STATION #1 ABERDEEN,South Dakota,Brown,Aberdeen
41.094965,-85.101816,Elapsed Sample Time,2000,1439.542373,1440.0,1440.0,1439.0,2022 NORTH BEACON/ Fort Wayne- Beacon St.,Indiana,Allen,Fort Wayne
31.766667,-106.438889,Zinc (TSP) STP,1988,0.177586,0.23,0.18,0.11,"211 SHELTER PLACE, ANIMAL CONTROL",Texas,El Paso,El Paso
43.051971,-83.674956,Cadmium (TSP) STP,1986,0.000416,0.0013,0.0,0.0,3420 ST JOHN ST,Michigan,Genesee,Flint
44.019656,-92.457443,Suspended particulate (TSP),1984,70.096774,131.0,53.0,30.0,"WELL HOUSE #20, 323 FOURTH ST SE",Minnesota,Olmsted,Rochester
39.281496,-76.598578,Methyl chloroform,1997,0.26186,0.34,0.26,0.2,802 SOUTH CAROLINE ST. BALTO. MD. 21231,Maryland,Baltimore (City),Baltimore
34.10374,-117.62914,"1,4-Dichlorobenzene",1995,0.812903,0.6,0.6,0.6,"1350 SAN BERNARDINO RD., UPLAND",California,San Bernardino,Upland
29.897516,-93.991084,Carbon tetrachloride,1992,0.511429,1.72,0.14,0.01,623 Ellias Street,Texas,Jefferson,Port Arthur
39.038616,-94.68857,Sulfate (TSP) STP,1991,8.279487,13.2,7.7,4.8,8715 WEST 49TH  SOUTH PARK SCHOOL,Kansas,Johnson,Merriam
42.305871,-83.149646,Cobalt (TSP) STP,1987,0.000667,0.0021,0.0007,0.0,2623 SALINA,Michigan,Wayne,Dearborn
29.398611,-94.933333,Toluene,1995,6.05,7.5,7.5,4.6,2701 13TH AVE NORTH AT LOGAN,Texas,Galveston,Texas City
35.50642,-106.722811,Ambient Max Temperature,2000,14.044068,25.6,15.5,1.2,"ROOFTOP OF 'OLD' RECREATION CENTER, ZIA",New Mexico,Sandoval,
45.632553,-68.568919,Suspended particulate (TSP),1984,31.034783,55.0,27.0,11.0,KATAHDIN SCHOOL-BIRCH STREET,Maine,Penobscot,East Millinocket (Town of)
44.415826,-87.988712,Suspended particulate (TSP),1989,48.955056,96.0,35.0,13.0,SCRAY HILL QUARRY-MORRISON/SCRAY HILL RD,Wisconsin,Brown,De Pere
37.936013,-122.026154,Beryllium (TSP) STP,1991,0.0,0.0,0.0,0.0,2956-A TREAT BOULEVARD,California,Contra Costa,Concord
34.007398,-81.02329,Cadmium (TSP) STP,1995,0.0,0.0,0.0,0.0,1221 GREGG STREET [SCDPPPS],South Carolina,Richland,Columbia
38.006311,-121.641918,Chloride PM10 STP,1998,0.237541,0.57,0.12,0.06,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island
41.603159,-93.643118,o-Xylene,2000,1.683333,2.1,1.8,1.0,"1907 CARPENTER, DES MOINES IOWA",Iowa,Polk,Des Moines
32.378696,-94.711813,Nitrate (TSP) STP,1980,8.7,8.7,8.7,8.7,Gregg Co Airport near Longview,Texas,Gregg,Longview
46.842181,-114.021499,Sample Flow Rate- CV,2000,0.440179,0.5,0.5,0.3,"BOYD PARK, 3100 WASHBURN Rd.",Montana,Missoula,Missoula
35.755372,-95.377916,Sample Min Baro Pressure,2000,744.833333,751.0,745.0,739.0,901 EMPORIA,Oklahoma,Muskogee,Muskogee
41.66812,-87.99057,Carbon tetrachloride,1994,0.092308,0.1,0.1,0.1,729 HOUSTON,Illinois,Cook,Lemont
39.99,-75.084444,Lead (TSP) STP,1989,0.175082,0.43,0.11,0.05,RICHMOND ST. AND WHEATSHEAF LANE,Pennsylvania,Philadelphia,Philadelphia
41.721627,-109.660973,Suspended particulate (TSP),1990,34.576271,82.0,22.0,11.0,RHONE-POULENC #4A,Wyoming,Sweetwater,
35.92924,-89.900919,Sample Min Baro Pressure,2000,754.15,760.0,754.0,750.0,100 S. FRANKLIN,Arkansas,Mississippi,Blytheville
39.775599,-86.186377,Suspended particulate (TSP),1982,61.457627,105.0,58.0,32.0,1445 WEST MICHIGAN ST,Indiana,Marion,Indianapolis
36.693193,-79.874205,Suspended particulate (TSP),1983,53.45,84.0,51.0,28.0,MARTINSVILLE MUNICIPAL BLDG,Virginia,Martinsville City,Martinsville
32.791194,-116.942092,Ambient Max Temperature,2000,26.531849,33.1,26.4,19.6,"1155 REDWOOD AVE., EL CAJON",California,San Diego,El Cajon
45.518294,-122.967048,Average Ambient Pressure,2000,759.573913,764.0,760.0,754.0,410 SE 15TH,Oregon,Washington,Hillsboro
35.863406,-84.688829,Manganese (TSP) STP,1983,0.040667,0.08,0.04,0.01,PUBLIC LIBRARY HWY 70,Tennessee,Roane,Rockwood
39.087949,-94.621453,Chromium (TSP) STP,1980,0.009375,0.013,0.012,0.005,"FIRE STA#3 ,420 KANSAS AVE",Kansas,Wyandotte,Kansas City
38.361443,-87.748631,Suspended particulate (TSP),1980,75.756098,155.0,58.0,27.0,E-SE OF PLANT- PSI/ Duke Energy-  Gibson Network / Gibson Tower,Indiana,Gibson,
41.605868,-87.542543,Cadmium (TSP) STP,1986,0.002932,0.007,0.002,0.001,755 PULASKI ROAD THORNTON HIGH SCHOOL,Illinois,Cook,Calumet City (PU RR name Calumet Park (sta.))
44.52839,-72.86884,Propylene,1996,0.366667,0.9,0.2,0.0,"58 HARVEY ROAD, Underhill, Vermont",Vermont,Chittenden,Underhill (Town of)
41.629433,-93.697999,Suspended particulate (TSP),1980,86.288136,130.0,86.0,42.0, 3714 MERLE HAY ROAD,Iowa,Polk,Des Moines
42.267242,-89.08955,Beryllium (TSP) STP,1982,0.2695,0.64,0.22,0.22,204 S. FIRST ST.,Illinois,Winnebago,Rockford
31.763076,-106.486712,m/p Xylene,1995,20.2,28.3,28.3,12.1,500 NORTH CAMPBELL ST.,Texas,El Paso,El Paso
38.41536,-82.598214,Suspended particulate (TSP),1983,60.927273,99.0,60.0,25.0,"2802 LOUISA ST, BOYD CO COURTHOUSE",Kentucky,Boyd,Catlettsburg
33.752625,-84.383325,Cadmium (TSP) STP,1982,0.001241,0.005,0.0,0.0,FULTON CO HEALTH DEPT 99 BUTLER ST SE,Georgia,Fulton,Atlanta
19.355313,-155.090555,Sulfur dioxide,1983,0.212195,0.0,0.0,0.0,"U OF HI-HILO CAMPUS, HILO",Hawaii,Hawaii,Hilo
40.304694,-79.505667,Ambient Max Temperature,2000,19.290541,29.7,23.3,2.8,DONOHOE ROAD - PENN DOT MAINT DIST BLDG,Pennsylvania,Westmoreland,Greensburg
46.949922,-114.17567,Suspended particulate (TSP),1981,33.75,59.0,31.0,13.0,"CHAMPION PACKAGING, FRENCHTOWN",Montana,Missoula,Not in a city
26.309858,-98.183101,"1,1,2-Trichloroethane",1996,0.0,0.0,0.0,0.0,1902 WEST SCHUNIOR,Texas,Hidalgo,Edinburg
29.263319,-94.856568,o-Xylene,1996,0.109091,0.2,0.0,0.0,8715 CESSNA STREET,Texas,Galveston,Galveston
42.888971,-72.553701,"1,2,4-Trimethylbenzene",2000,1.322946,3.76939,0.8966,0.69533,"1277 PUTNEY ROAD, RTE 5 BRATTLEBORO",Vermont,Windham,Brattleboro (Town of)
0.0,0.0,Propylene,1995,1.05,1.1,1.1,1.0,60 NORMAND STREET,Vermont,Chittenden,Winooski
41.94753,-87.928676,Lead (TSP) STP,1992,0.039815,0.1,0.03,0.01,711 E. JEFFERSON,Illinois,DuPage,Bensenville
40.566944,-74.183611,Carbon tetrachloride,1996,0.045098,0.09,0.04,0.01,ARTHURKILLL ROAD,New York,Richmond,New York
34.883731,-81.974068,Suspended particulate (TSP),1988,36.651163,60.0,35.0,17.0,UNKNOWN [Cromer],South Carolina,Spartanburg,
30.461981,-91.179219,m/p Xylene,1997,4.666667,7.6,3.4,3.0,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge
45.521507,-122.670651,Suspended particulate (TSP),1981,68.694915,118.0,60.0,28.0,CENTRAL FIRE STATION/55 SW ASH,Oregon,Multnomah,Portland
44.076377,-103.25046,Suspended particulate (TSP),1986,62.95,108.0,52.0,22.0,MT VIEW NURSING HOME 1015 MT VIEW,South Dakota,Pennington,Rapid City
36.075833,-79.794444,Ambient Max Temperature,1999,18.2,23.0,17.1,15.3,EDGEWORTH & BELLEMEADE STS,North Carolina,Guilford,Greensboro
41.656518,-87.589574,"1,2-Dichlorobenzene",1994,0.0,0.0,0.0,0.0,13100 S. DOTY,Illinois,Cook,Chicago
39.563333,-76.203889,Styrene,1999,0.1536,0.24,0.16,0.08,3560 Aldino Road,Maryland,Harford,
17.708308,-64.793479,Zinc (TSP) STP,1983,0.038837,0.0807,0.0,0.0,FAA EMER.PUMP STA.EST.MANNINGS BAY,Virgin Islands,St Croix,
34.10374,-117.62914,"1,4-Dichlorobenzene",1997,0.82,1.8,0.6,0.6,"1350 SAN BERNARDINO RD., UPLAND",California,San Bernardino,Upland
37.535833,-121.961823,Lead (TSP) STP,1987,0.070492,0.11,0.07,0.03,"40733 CHAPEL WAY., FREMONT",California,Alameda,Fremont
18.433431,-66.58141,Sulfate PM10 STP,1998,3.933333,6.0,3.0,3.0,"PARCELAS, BOROUGH OF TIBURON",Puerto Rico,Barceloneta,
37.30832,-120.480456,Sample Max Baro Pressure,2000,761.384615,784.0,768.0,761.0,"2334 'M' ST. MERCED, CA",California,Merced,Merced
29.659444,-95.015833,Lead (TSP) STP,1980,0.090179,0.19,0.08,0.03,"618 SAN JACINTO, CIVIC CENTER, ROOF",Texas,Harris,La Porte
42.372122,-71.061741,Cobalt (TSP) STP,1988,0.001292,0.0021,0.0012,0.0,ONE CITY SQ,Massachusetts,Suffolk,Boston
